StoryID,CompanyID,ProjectID,StoryText,WordCount,CreationDate,Domain,CompanySize,AgileExperience,TeamSize,HasAmbiguity,AmbiguityCount,SemanticAmbiguity,ScopeAmbiguity,ActorAmbiguity,AcceptanceAmbiguity,DependencyAmbiguity,PriorityAmbiguity,TechnicalAmbiguity,DefectCount,DevelopmentTime,StoryPoints,CustomerSatisfaction,CompletionStatus
US-C4-7289,C4,P2,"As a subscriber, I want to access tools in order to avoid overage charges with detailed specifications and comprehensive requirements",70,2023-02-05,Telecommunications,Large,6,10,True,2,1,1,0,0,0,0,0,0,7,13,3.8,Done
US-C4-7290,C4,P2,"As a network admin, I need to manage service so that I can optimize performance with detailed specifications and comprehensive requirements",74,2023-02-05,Telecommunications,Large,6,11,True,1,1,0,0,0,0,0,0,1,8,13,3.8,Done
US-C4-7291,C4,P2,"As a service representative, I want to manage service in order to avoid overage charges",33,2023-02-06,Telecommunications,Large,6,8,True,1,0,1,0,0,0,0,0,2,8,1,3.6,Done
US-C4-7293,C4,P2,"As a subscriber, I want to update configuration in order to avoid overage charges",60,2023-02-06,Telecommunications,Large,6,10,True,1,1,0,0,0,0,0,0,2,8,5,3.9,Done
US-C4-7294,C4,P2,"As a network admin, I need to process requests so that I can maintain connectivity",47,2023-02-07,Telecommunications,Large,6,8,True,1,1,0,0,0,0,0,0,3,6,5,4.1,Cancelled
US-C4-7296,C4,P2,"As a network admin, I want to manage service so that I can avoid overage charges",54,2023-02-07,Telecommunications,Large,6,10,True,1,0,1,0,0,0,0,0,2,7,13,4.0,Done
US-C4-7297,C4,P2,"As a service representative, I want to access tools so that I can avoid overage charges",58,2023-02-08,Telecommunications,Large,6,7,True,1,1,0,0,0,0,0,0,2,7,2,3.8,Cancelled
US-C4-7298,C4,P2,"As a user, I want to access tools in order to optimize performance with detailed specifications and comprehensive requirements",69,2023-02-08,Telecommunications,Large,6,7,True,1,1,0,0,0,0,0,0,0,4,1,3.4,Cancelled
US-C4-7299,C4,P2,"As a network admin, I want to pay bill in order to resolve issues",51,2023-02-08,Telecommunications,Large,6,8,True,1,0,0,0,1,0,0,0,0,8,1,3.6,Done
US-C4-7301,C4,P2,"As a subscriber, I want to access tools so that I can avoid overage charges with detailed specifications and comprehensive requirements",80,2023-02-09,Telecommunications,Large,6,5,True,1,1,0,0,0,0,0,0,1,6,13,4.1,Done
US-C4-7302,C4,P2,"As a customer, I would like to process requests to maintain connectivity",44,2023-02-09,Telecommunications,Large,6,8,True,2,1,1,0,0,0,0,0,1,5,3,4.2,In Progress
US-C4-7303,C4,P2,"As a customer, I would like to handle network issues to reduce costs with detailed specifications and comprehensive requirements",73,2023-02-10,Telecommunications,Large,6,9,True,1,1,0,0,0,0,0,0,2,8,2,4.0,Cancelled
US-C4-7304,C4,P2,"As a user, I would like to check data usage to avoid overage charges",66,2023-02-10,Telecommunications,Large,6,8,True,1,0,0,1,0,0,0,0,1,6,8,4.1,In Progress
US-C4-7306,C4,P2,"As a user, I want to manage service so that I can resolve issues",62,2023-02-11,Telecommunications,Large,6,10,True,2,1,0,1,0,0,0,0,0,6,5,3.9,Done
US-C4-7307,C4,P2,"As a network admin, I need to process requests so that I can resolve issues",61,2023-02-11,Telecommunications,Large,6,6,True,1,1,0,0,0,0,0,0,3,6,5,3.6,In Progress
US-C4-7308,C4,P2,"As a user, I want to process requests so that I can reduce costs with detailed specifications and comprehensive requirements",78,2023-02-11,Telecommunications,Large,6,9,True,1,0,1,0,0,0,0,0,1,9,13,3.5,Done
US-C4-7309,C4,P2,"As a user, I want to update configuration in order to reduce costs",52,2023-02-12,Telecommunications,Large,6,6,True,1,1,0,0,0,0,0,0,1,9,1,4.4,Done
US-C4-7310,C4,P2,"As a user, I need to report outage so that I can maintain connectivity with detailed specifications and comprehensive requirements",73,2023-02-12,Telecommunications,Large,6,8,True,1,0,0,1,0,0,0,0,1,5,13,3.6,In Progress
US-C4-7311,C4,P2,"As a user, I need to access tools so that I can maintain connectivity",44,2023-02-12,Telecommunications,Large,6,8,True,2,0,1,1,0,0,0,0,3,4,5,3.7,Done
US-C4-7312,C4,P2,"As a user, I would like to check data usage to avoid overage charges",56,2023-02-13,Telecommunications,Large,6,7,True,2,0,0,1,1,0,0,0,2,7,1,3.8,Done
US-C4-7313,C4,P2,"As a subscriber, I would like to update configuration to resolve issues",53,2023-02-13,Telecommunications,Large,6,8,True,1,0,1,0,0,0,0,0,2,8,8,3.6,Done
US-C4-7314,C4,P2,"As a user, I would like to troubleshoot connection to maintain connectivity",55,2023-02-13,Telecommunications,Large,6,7,True,1,0,0,1,0,0,0,0,1,6,8,4.3,Done
US-C4-7315,C4,P2,"As a user, I want to check data usage so that I can resolve issues with detailed specifications and comprehensive requirements",72,2023-02-14,Telecommunications,Large,6,11,True,1,0,0,1,0,0,0,0,1,7,2,3.8,Done
US-C4-7316,C4,P2,"As a network admin, I would like to report outage to resolve issues",55,2023-02-14,Telecommunications,Large,6,10,True,1,0,0,0,0,1,0,0,0,7,3,4.0,Done
US-C4-7317,C4,P2,"As a network admin, I need to update configuration so I can optimize performance",37,2023-02-14,Telecommunications,Large,6,11,True,1,1,0,0,0,0,0,0,4,9,8,3.9,Cancelled
US-C4-7318,C4,P2,"As a service representative, I need to update configuration so that I can reduce costs with detailed specifications and comprehensive requirements",71,2023-02-15,Telecommunications,Large,6,10,True,1,1,0,0,0,0,0,0,2,6,5,3.5,In Progress
US-C4-7319,C4,P2,"As a network admin, I need to process requests so that I can avoid overage charges with detailed specifications and comprehensive requirements",80,2023-02-15,Telecommunications,Large,6,7,True,1,0,1,0,0,0,0,0,1,7,13,3.7,In Progress
US-C4-7320,C4,P2,"As a user, I need to check data usage so that I can optimize performance",64,2023-02-15,Telecommunications,Large,6,9,True,1,0,0,1,0,0,0,0,1,4,5,3.9,Done
US-C4-7321,C4,P2,"As a user, I want to update configuration in order to optimize performance",52,2023-02-16,Telecommunications,Large,6,9,True,1,1,0,0,0,0,0,0,0,6,5,4.1,Done
US-C4-7323,C4,P2,"As a network admin, I want to access tools so I can optimize performance",31,2023-02-16,Telecommunications,Large,6,9,True,1,0,1,0,0,0,0,0,0,8,5,4.0,Done
US-C4-7324,C4,P2,"As a service representative, I want to handle network issues in order to resolve issues",21,2023-02-17,Telecommunications,Large,6,8,True,1,1,0,0,0,0,0,0,0,9,1,3.3,Done
US-C4-7325,C4,P2,"As a service representative, I would like to manage service to resolve issues",56,2023-02-17,Telecommunications,Large,6,10,True,1,1,0,0,0,0,0,0,4,8,13,3.8,Done
US-C4-7326,C4,P2,"As a user, I need to pay bill so that I can resolve issues",61,2023-02-17,Telecommunications,Large,6,10,True,1,0,0,1,0,0,0,0,0,6,8,3.6,Cancelled
US-C4-7329,C4,P2,"As a network admin, I want to update configuration so I can reduce costs",42,2023-02-18,Telecommunications,Large,6,12,True,1,1,0,0,0,0,0,0,0,7,8,3.8,Done
US-C4-7330,C4,P2,"As a network admin, I want to access tools so I can maintain connectivity",43,2023-02-19,Telecommunications,Large,6,10,True,1,0,1,0,0,0,0,0,3,5,2,4.1,Done
US-C4-7331,C4,P2,"As a user, I would like to handle network issues to reduce costs",36,2023-02-19,Telecommunications,Large,6,10,True,2,0,1,1,0,0,0,0,0,5,1,3.7,Done
US-C4-7332,C4,P2,"As a customer, I want to process requests in order to avoid overage charges",40,2023-02-19,Telecommunications,Large,6,9,True,1,1,0,0,0,0,0,0,2,6,13,4.0,Done
US-C4-7333,C4,P2,"As a network admin, I need to manage service so that I can avoid overage charges with detailed specifications and comprehensive requirements",77,2023-02-20,Telecommunications,Large,6,8,True,1,1,0,0,0,0,0,0,1,7,8,3.4,Cancelled
US-C4-7334,C4,P2,"As a technician, I want to process requests so that I can resolve issues",51,2023-02-20,Telecommunications,Large,6,6,True,1,0,1,0,0,0,0,0,0,10,3,4.2,Done
US-C4-7335,C4,P2,"As a user, I want to update configuration in order to optimize performance",51,2023-02-20,Telecommunications,Large,6,9,True,2,1,0,1,0,0,0,0,0,7,1,3.9,Done
US-C4-7336,C4,P2,"As a customer, I would like to process requests to avoid overage charges",42,2023-02-21,Telecommunications,Large,6,12,True,2,1,1,0,0,0,0,0,3,7,2,3.8,Done
US-C4-7337,C4,P2,"As a service representative, I would like to check data usage to reduce costs with detailed specifications and comprehensive requirements",81,2023-02-21,Telecommunications,Large,6,8,True,1,0,0,0,0,1,0,0,2,7,1,3.3,Done
US-C4-7338,C4,P2,"As a customer, I want to update configuration so that I can optimize performance",44,2023-02-21,Telecommunications,Large,6,9,True,1,1,0,0,0,0,0,0,1,7,5,3.6,Done
US-C4-7339,C4,P2,"As a user, I need to process requests so I can avoid overage charges",35,2023-02-22,Telecommunications,Large,6,9,True,1,0,1,0,0,0,0,0,0,6,3,3.2,Done
US-C4-7342,C4,P2,"As a user, I want to access tools so that I can reduce costs",52,2023-02-23,Telecommunications,Large,6,8,True,4,1,1,1,0,1,0,0,0,6,2,3.5,Done
US-C4-7343,C4,P2,"As a subscriber, I need to manage service so that I have better reduce costs",34,2023-02-23,Telecommunications,Large,6,10,True,3,1,1,0,1,0,0,0,3,11,5,3.4,Done
US-C4-7344,C4,P2,"As a service representative, I want to troubleshoot connection in order to avoid overage charges",65,2023-02-23,Telecommunications,Large,6,10,True,1,0,0,0,0,1,0,0,1,2,1,3.5,Cancelled
US-C4-7345,C4,P2,"As a user, I want to update configuration in order to reduce costs",56,2023-02-24,Telecommunications,Large,6,9,True,2,1,0,1,0,0,0,0,2,5,5,3.9,In Progress
US-C4-7346,C4,P2,"As a service representative, I want to update configuration in order to reduce costs",54,2023-02-24,Telecommunications,Large,6,8,True,2,1,1,0,0,0,0,0,1,6,13,3.7,Done
US-C4-7347,C4,P2,"As a technician, I want to handle network issues so that I can avoid overage charges",57,2023-02-24,Telecommunications,Large,6,8,True,1,0,1,0,0,0,0,0,1,6,13,3.8,Done
US-C4-7348,C4,P2,"As a user, I would like to handle network issues to reduce costs with detailed specifications and comprehensive requirements",81,2023-02-25,Telecommunications,Large,6,5,True,3,0,1,1,1,0,0,0,3,8,13,2.9,Done
US-C4-7349,C4,P2,"As a subscriber, I want to check data usage so that I have better avoid overage charges",66,2023-02-25,Telecommunications,Large,6,9,True,1,0,0,0,1,0,0,0,5,9,3,3.9,Done
US-C4-7350,C4,P2,"As a subscriber, I want to access tools in order to optimize performance",46,2023-02-25,Telecommunications,Large,6,7,True,1,0,1,0,0,0,0,0,1,6,1,3.9,Done
US-C4-7351,C4,P2,"As a technician, I would like to manage service to reduce costs",59,2023-02-26,Telecommunications,Large,6,9,True,2,0,1,0,1,0,0,0,3,7,13,3.7,Done
US-C4-7353,C4,P2,"As a network admin, I need to handle network issues so that I can resolve issues as soon as possible",47,2023-02-26,Telecommunications,Large,6,9,True,2,0,1,0,0,0,1,0,4,6,2,4.5,In Progress
US-C4-7355,C4,P2,"As a subscriber, I want to access tools so that I can resolve issues",55,2023-02-27,Telecommunications,Large,6,8,True,1,1,0,0,0,0,0,0,1,9,1,3.9,Done
US-C4-7356,C4,P2,"As a user, I need to handle network issues so I can avoid overage charges",43,2023-02-27,Telecommunications,Large,6,10,True,2,0,1,1,0,0,0,0,0,7,5,4.0,In Progress
US-C4-7357,C4,P2,"As a network admin, I would like to update configuration to resolve issues as soon as possible with detailed specifications and comprehensive requirements",68,2023-02-28,Telecommunications,Large,6,12,True,2,1,0,0,0,0,1,0,2,5,13,3.8,In Progress
US-C4-7360,C4,P2,"As a network admin, I would like to report outage to optimize performance",51,2023-03-01,Telecommunications,Large,6,9,True,1,0,0,0,1,0,0,0,0,5,5,3.7,Done
US-C4-7361,C4,P2,"As a user, I would like to update configuration to resolve issues",51,2023-03-01,Telecommunications,Large,6,12,True,1,1,0,0,0,0,0,0,1,8,5,3.5,Done
US-C4-7363,C4,P2,"As a user, I want to update configuration in order to optimize performance",49,2023-03-02,Telecommunications,Large,6,9,True,1,1,0,0,0,0,0,0,1,7,3,3.8,Done
US-C4-7364,C4,P2,"As a network admin, I need to process requests so that I can reduce costs",60,2023-03-02,Telecommunications,Large,6,9,True,1,1,0,0,0,0,0,0,0,4,5,3.2,Done
US-C4-7365,C4,P2,"As a service representative, I need to pay bill so that I have better avoid overage charges",37,2023-03-02,Telecommunications,Large,6,8,True,1,0,0,0,1,0,0,0,2,6,13,3.5,In Progress
US-C4-7366,C4,P2,"As a network admin, I need to process requests so that I can resolve issues with detailed specifications and comprehensive requirements",68,2023-03-03,Telecommunications,Large,6,10,True,2,1,1,0,0,0,0,0,2,5,2,3.6,In Progress
US-C4-7367,C4,P2,"As a subscriber, I need to manage service so that I can avoid overage charges",52,2023-03-03,Telecommunications,Large,6,7,True,1,1,0,0,0,0,0,0,1,5,3,3.6,Done
US-C4-7368,C4,P2,"As a user, I need to pay bill so that I have better avoid overage charges",42,2023-03-03,Telecommunications,Large,6,7,True,2,0,0,1,1,0,0,0,2,6,3,4.1,Done
US-C4-7369,C4,P2,"As a user, I want to access tools in order to maintain connectivity",45,2023-03-04,Telecommunications,Large,6,7,True,3,1,1,1,0,0,0,0,0,9,1,3.1,Done
US-C4-7370,C4,P2,"As a customer, I need to process requests so that I can reduce costs with detailed specifications and comprehensive requirements",68,2023-03-04,Telecommunications,Large,6,9,True,1,1,0,0,0,0,0,0,1,6,2,3.8,Done
US-C4-7371,C4,P2,"As a user, I need to update configuration so I can avoid overage charges",38,2023-03-04,Telecommunications,Large,6,8,True,3,1,1,1,0,0,0,0,2,7,8,2.7,Cancelled
US-C4-7372,C4,P2,"As a user, I need to upgrade plan so that I have better avoid overage charges",52,2023-03-05,Telecommunications,Large,6,9,True,2,0,0,1,1,0,0,0,0,8,5,4.0,Cancelled
US-C4-7373,C4,P2,"As a user, I would like to pay bill to avoid overage charges",53,2023-03-05,Telecommunications,Large,6,7,True,1,0,0,1,0,0,0,0,0,4,3,3.6,Done
US-C4-7375,C4,P2,"As a technician, I would like to access tools to avoid overage charges",45,2023-03-06,Telecommunications,Large,6,10,True,1,1,0,0,0,0,0,0,1,6,1,3.3,Done
US-C4-7376,C4,P2,"As a network admin, I need to process requests so that I can maintain connectivity",61,2023-03-06,Telecommunications,Large,6,8,True,2,0,1,0,0,1,0,0,1,6,2,3.8,Done
US-C4-7377,C4,P2,"As a technician, I want to update configuration in order to reduce costs",53,2023-03-06,Telecommunications,Large,6,14,True,1,1,0,0,0,0,0,0,0,5,8,3.9,Done
US-C4-7378,C4,P2,"As a technician, I would like to troubleshoot connection to resolve issues as soon as possible",50,2023-03-07,Telecommunications,Large,6,10,True,1,0,0,0,0,0,1,0,4,5,3,4.6,Done
US-C4-7379,C4,P2,"As a user, I want to update configuration in order to maintain connectivity",63,2023-03-07,Telecommunications,Large,6,10,True,1,1,0,0,0,0,0,0,0,6,2,3.8,Done
US-C4-7380,C4,P2,"As a customer, I want to manage service in order to reduce costs",61,2023-03-07,Telecommunications,Large,6,7,True,3,1,1,0,1,0,0,0,1,7,13,3.0,Done
US-C4-7381,C4,P2,"As a customer, I would like to handle network issues to resolve issues",60,2023-03-08,Telecommunications,Large,6,7,True,2,1,0,0,0,1,0,0,1,7,8,3.9,In Progress
US-C4-7382,C4,P2,"As a network admin, I want to update configuration so that I can reduce costs",52,2023-03-08,Telecommunications,Large,6,8,True,1,1,0,0,0,0,0,0,3,8,13,3.3,Done
US-C4-7384,C4,P2,"As a subscriber, I need to handle network issues so that I can maintain connectivity",47,2023-03-09,Telecommunications,Large,6,8,True,1,1,0,0,0,0,0,0,1,8,5,3.8,Cancelled
US-C4-7386,C4,P2,"As a user, I would like to access tools to reduce costs",49,2023-03-09,Telecommunications,Large,6,8,True,2,0,1,1,0,0,0,0,2,9,8,3.5,Done
US-C4-7387,C4,P2,"As a service representative, I want to access tools in order to reduce costs",48,2023-03-10,Telecommunications,Large,6,11,True,1,1,0,0,0,0,0,0,2,3,3,3.9,Done
US-C4-7388,C4,P2,"As a service representative, I need to update configuration so that I can resolve issues",54,2023-03-10,Telecommunications,Large,6,8,True,1,1,0,0,0,0,0,0,2,7,5,3.4,Done
US-C4-7389,C4,P2,"As a technician, I want to troubleshoot connection so that I have better resolve issues",43,2023-03-10,Telecommunications,Large,6,11,True,1,0,0,0,1,0,0,0,3,8,13,3.6,Cancelled
US-C4-7391,C4,P2,"As a service representative, I would like to handle network issues to optimize performance",54,2023-03-11,Telecommunications,Large,6,9,True,2,1,1,0,0,0,0,0,3,7,2,3.7,Done
US-C4-7392,C4,P2,"As a technician, I would like to pay bill to avoid overage charges as soon as possible",44,2023-03-11,Telecommunications,Large,6,8,True,1,0,0,0,0,0,1,0,3,8,2,3.3,Done
US-C4-7393,C4,P2,"As a user, I want to update configuration so that I can avoid overage charges",55,2023-03-12,Telecommunications,Large,6,5,True,1,1,0,0,0,0,0,0,2,10,8,3.2,Done
US-C4-7394,C4,P2,"As a network admin, I need to manage service so that I can resolve issues",52,2023-03-12,Telecommunications,Large,6,9,True,2,1,1,0,0,0,0,0,1,7,1,3.6,Cancelled
US-C4-7396,C4,P2,"As a user, I want to troubleshoot connection in order to avoid overage charges",48,2023-03-13,Telecommunications,Large,6,8,True,1,0,0,1,0,0,0,0,1,5,1,4.1,Done
US-C4-7397,C4,P2,"As a customer, I need to update configuration so that I can maintain connectivity",48,2023-03-13,Telecommunications,Large,6,7,True,1,1,0,0,0,0,0,0,3,5,2,3.5,Done
US-C4-7399,C4,P2,"As a technician, I need to process requests so that I can avoid overage charges",44,2023-03-14,Telecommunications,Large,6,8,True,1,1,0,0,0,0,0,0,1,7,13,3.8,Done
US-C4-7400,C4,P2,"As a customer, I need to report outage so that I can resolve issues",55,2023-03-14,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,0,5,8,4.4,Done
US-C4-7401,C4,P2,"As a user, I want to check data usage in order to optimize performance",35,2023-03-14,Telecommunications,Large,6,10,False,0,0,0,0,0,0,0,0,1,4,8,4.2,Done
US-C4-7402,C4,P2,"As a network admin, I would like to check data usage to reduce costs",52,2023-03-15,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,0,5,8,4.4,Done
US-C4-7403,C4,P2,"As a technician, I would like to check data usage to avoid overage charges with detailed specifications and comprehensive requirements",77,2023-03-15,Telecommunications,Large,6,6,False,0,0,0,0,0,0,0,0,2,5,13,4.2,In Progress
US-C4-7404,C4,P2,"As a subscriber, I need to check data usage so that I can resolve issues with detailed specifications and comprehensive requirements",67,2023-03-15,Telecommunications,Large,6,6,False,0,0,0,0,0,0,0,0,0,6,5,4.6,Done
US-C4-7405,C4,P2,"As a network admin, I want to troubleshoot connection in order to avoid overage charges",50,2023-03-16,Telecommunications,Large,6,7,False,0,0,0,0,0,0,0,0,0,8,2,4.2,In Progress
US-C4-7406,C4,P2,"As a subscriber, I need to troubleshoot connection so that I can avoid overage charges",52,2023-03-16,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,1,4,13,4.6,Done
US-C4-7407,C4,P2,"As a subscriber, I want to pay bill in order to maintain connectivity",61,2023-03-16,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,1,6,1,4.3,Done
US-C4-7408,C4,P2,"As a user, I want to upgrade plan in order to maintain connectivity",47,2023-03-17,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,2,3,5,4.8,Cancelled
US-C4-7409,C4,P2,"As a subscriber, I want to troubleshoot connection in order to reduce costs",40,2023-03-17,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,0,7,8,4.2,Done
US-C4-7410,C4,P2,"As a subscriber, I need to check data usage so that I can maintain connectivity",59,2023-03-17,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,0,5,1,3.8,Cancelled
US-C4-7411,C4,P2,"As a customer, I want to report outage in order to maintain connectivity",63,2023-03-18,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,1,5,5,5.0,Done
US-C4-7412,C4,P2,"As a subscriber, I need to troubleshoot connection so that I can resolve issues",60,2023-03-18,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,0,4,1,4.6,In Progress
US-C4-7413,C4,P2,"As a service representative, I would like to report outage to reduce costs",40,2023-03-18,Telecommunications,Large,6,11,False,0,0,0,0,0,0,0,0,0,5,5,4.5,Done
US-C4-7414,C4,P2,"As a subscriber, I want to check data usage so that I can maintain connectivity",63,2023-03-19,Telecommunications,Large,6,7,False,0,0,0,0,0,0,0,0,0,4,2,4.0,In Progress
US-C4-7415,C4,P2,"As a customer, I want to upgrade plan so that I can avoid overage charges",54,2023-03-19,Telecommunications,Large,6,4,False,0,0,0,0,0,0,0,0,1,3,13,4.4,Done
US-C4-7417,C4,P2,"As a subscriber, I want to troubleshoot connection in order to reduce costs",53,2023-03-20,Telecommunications,Large,6,11,False,0,0,0,0,0,0,0,0,0,6,3,4.0,Done
US-C4-7418,C4,P2,"As a subscriber, I would like to pay bill to reduce costs",58,2023-03-20,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,1,6,2,4.5,Done
US-C4-7421,C4,P2,"As a subscriber, I want to check data usage in order to reduce costs",53,2023-03-21,Telecommunications,Large,6,10,False,0,0,0,0,0,0,0,0,0,6,13,4.5,Done
US-C4-7422,C4,P2,"As a technician, I need to report outage so that I can optimize performance",49,2023-03-21,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,0,4,3,4.3,Done
US-C4-7423,C4,P2,"As a network admin, I would like to upgrade plan to optimize performance",62,2023-03-22,Telecommunications,Large,6,10,False,0,0,0,0,0,0,0,0,0,5,3,3.9,Done
US-C4-7426,C4,P2,"As a subscriber, I want to troubleshoot connection in order to reduce costs",53,2023-03-23,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,0,4,1,4.1,In Progress
US-C4-7429,C4,P2,"As a technician, I would like to upgrade plan to avoid overage charges",45,2023-03-24,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,1,5,5,3.9,Cancelled
US-C4-7433,C4,P2,"As a technician, I want to troubleshoot connection in order to optimize performance",33,2023-03-25,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,1,6,5,4.4,Done
US-C4-7434,C4,P2,"As a network admin, I want to upgrade plan in order to maintain connectivity",54,2023-03-25,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,3,5,2,3.9,Done
US-C4-7435,C4,P2,"As a subscriber, I need to troubleshoot connection so I can resolve issues",43,2023-03-26,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,2,4,13,4.4,Cancelled
US-C4-7436,C4,P2,"As a network admin, I would like to pay bill to resolve issues",55,2023-03-26,Telecommunications,Large,6,5,False,0,0,0,0,0,0,0,0,2,5,2,4.0,In Progress
US-C4-7437,C4,P2,"As a user, I would like to check data usage to avoid overage charges",47,2023-03-26,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,1,7,5,4.6,Done
US-C4-7439,C4,P2,"As a subscriber, I would like to pay bill to avoid overage charges",56,2023-03-27,Telecommunications,Large,6,10,False,0,0,0,0,0,0,0,0,2,4,5,4.2,Done
US-C4-7440,C4,P2,"As a subscriber, I need to pay bill so I can reduce costs",41,2023-03-27,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,0,7,1,4.4,Cancelled
US-C4-7441,C4,P2,"As a user, I want to check data usage so that I can maintain connectivity",58,2023-03-28,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,1,4,3,4.2,Cancelled
US-C4-7442,C4,P2,"As a subscriber, I want to troubleshoot connection so that I can avoid overage charges",54,2023-03-28,Telecommunications,Large,6,6,False,0,0,0,0,0,0,0,0,0,5,2,4.4,Done
US-C4-7443,C4,P2,"As a subscriber, I want to upgrade plan so I can resolve issues",43,2023-03-28,Telecommunications,Large,6,6,False,0,0,0,0,0,0,0,0,0,5,5,3.9,Done
US-C4-7444,C4,P2,"As a service representative, I need to report outage so that I can reduce costs",61,2023-03-29,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,1,6,1,5.0,In Progress
US-C4-7445,C4,P2,"As a user, I want to pay bill in order to avoid overage charges",48,2023-03-29,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,2,5,1,4.3,Done
US-C4-7446,C4,P2,"As a customer, I want to check data usage in order to optimize performance",40,2023-03-29,Telecommunications,Large,6,10,False,0,0,0,0,0,0,0,0,0,6,13,4.1,Done
US-C4-7448,C4,P2,"As a customer, I want to troubleshoot connection in order to maintain connectivity with detailed specifications and comprehensive requirements",74,2023-03-30,Telecommunications,Large,6,11,False,0,0,0,0,0,0,0,0,2,4,3,4.2,Cancelled
US-C4-7449,C4,P2,"As a subscriber, I want to troubleshoot connection so I can avoid overage charges",40,2023-03-30,Telecommunications,Large,6,12,False,0,0,0,0,0,0,0,0,0,6,5,4.0,Cancelled
US-C4-7451,C4,P2,"As a customer, I would like to check data usage to avoid overage charges",51,2023-03-31,Telecommunications,Large,6,11,False,0,0,0,0,0,0,0,0,0,9,8,4.4,Done
US-C4-7452,C4,P2,"As a customer, I would like to check data usage to optimize performance",48,2023-03-31,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,0,5,5,3.9,Done
US-C4-7453,C4,P2,"As a customer, I need to upgrade plan so that I can maintain connectivity",52,2023-04-01,Telecommunications,Large,6,7,False,0,0,0,0,0,0,0,0,0,5,13,4.6,Done
US-C4-7454,C4,P2,"As a customer, I want to upgrade plan in order to maintain connectivity",57,2023-04-01,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,0,6,1,4.9,Done
US-C4-7455,C4,P2,"As a technician, I need to troubleshoot connection so that I can avoid overage charges",48,2023-04-01,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,0,7,2,4.1,In Progress
US-C4-7457,C4,P2,"As a customer, I would like to pay bill to avoid overage charges",47,2023-04-02,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,1,5,1,4.7,Done
US-C4-7458,C4,P2,"As a technician, I want to troubleshoot connection in order to avoid overage charges with detailed specifications and comprehensive requirements",67,2023-04-02,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,0,5,8,4.5,Done
US-C4-7459,C4,P2,"As a service representative, I want to pay bill in order to optimize performance",49,2023-04-03,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,1,4,8,4.2,In Progress
US-C4-7460,C4,P2,"As a customer, I need to pay bill so that I can reduce costs",63,2023-04-03,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,2,2,3,4.3,Cancelled
US-C4-7461,C4,P2,"As a network admin, I want to troubleshoot connection so that I can resolve issues with detailed specifications and comprehensive requirements",76,2023-04-03,Telecommunications,Large,6,7,False,0,0,0,0,0,0,0,0,0,3,1,3.8,Done
US-C4-7463,C4,P2,"As a customer, I need to report outage so that I can maintain connectivity",47,2023-04-04,Telecommunications,Large,6,11,False,0,0,0,0,0,0,0,0,1,4,5,4.5,Done
US-C4-7464,C4,P2,"As a user, I want to upgrade plan in order to resolve issues",42,2023-04-04,Telecommunications,Large,6,9,False,0,0,0,0,0,0,0,0,0,5,1,4.4,Done
US-C4-7465,C4,P2,"As a service representative, I need to check data usage so that I can reduce costs",56,2023-04-05,Telecommunications,Large,6,8,False,0,0,0,0,0,0,0,0,0,3,1,4.0,Done
US-C4-7466,C4,P2,"As a subscriber, I would like to troubleshoot connection to maintain connectivity",55,2023-04-05,Telecommunications,Large,6,11,False,0,0,0,0,0,0,0,0,1,7,2,4.3,Cancelled
US-C4-7467,C4,P2,"As a user, I want to check data usage so I can avoid overage charges",37,2023-04-05,Telecommunications,Large,6,7,False,0,0,0,0,0,0,0,0,0,5,8,4.3,In Progress
